-696275.836	-1045441.325	-696311.254	-1045338.548	1.6217
-765367.06	-1080162.52	-765999.3	-1078549.26	20.8819
-829974.814	-1072884.661	-830129.382	-1072797.519	1.3668
-684709.56	-1008697.17	-684463.163	-1008439.427	7.1324
-824860.766	-1067179.646	-823952.872	-1066561.885	13.5088
-659303.77	-1056898.26	-659290.395	-1054466.073	31.3638
-772417.03	-1059210.58	-772442.814	-1059091.704	2.4471
-700619.652	-1070088.575	-699963.086	-1071719.372	20.0461
-676623.208	-1092587.477	-676956.373	-1091523.562	91.7723
-750178.031	-1005376.112	-750159.616	-1005373.797	0.4236
-865292.98	-1015988.686	-865301.54	-1016244.292	5.5774
-660644.73	-1082561.32	-658278.062	-1080883.94	38.2882
-645895.34	-1082488.863	-644785.521	-1082590.738	12.987
-641200.314	-1062662.991	-641137.754	-1061523.742	13.3401
-732856.34	-1029634.35	-732473.929	-1029694.138	9.0907
-784542.341	-1004527.927	-783314.78	-1005296.41	17.3854
-741810.06	-1048888.99	-743775.84	-1049079.58	41.7959
-776403.965	-1052478.333	-776091.979	-1050901.754	28.9589
-769389.42	-1033348.2	-769269.16	-1031918.29	16.6861
-778371.176	-1058882.796	-778543.215	-1058986.636	1.5458
-741595.338	-1042667.249	-741631.52	-1043058.113	7.8658
-779024.37	-981604.83	-778879.455	-981677.522	3.2433
-763264.3	-977132.65	-763397.24	-977099.53	2.7422
-726774.909	-1054699.946	-727029.82	-1054875.525	6.1966
-727201.508	-993032.23	-725140.036	-993094.291	36.4657
-753337.248	-1047994.104	-753428.182	-1047855.423	3.3172
-748228.245	-984805.298	-748266.93	-984834.88	0.5414
-756891.0	-1048656.43	-755561.139	-1048762.837	15.3602
-706833.082	-1051923.937	-707080.209	-1050289.257	19.4746
-669508.322	-1044456.713	-669043.352	-1044621.083	9.9709
-695912.142	-1063048.495	-695861.772	-1062713.259	3.8073
-820611.661	-1069858.811	-821832.261	-1069947.466	25.0497
-671939.704	-1014790.747	-671157.532	-1014752.688	16.6462
-719664.66	-1030725.65	-719755.49	-1030528.03	2.9488
-646889.99	-1040994.64	-646418.13	-1041526.08	14.5782
-788804.87	-979200.83	-789064.31	-977443.98	19.8079
-752070.68	-1038599.17	-752161.6	-1038473.45	3.1033
-749343.934	-1045675.019	-751326.36	-1045689.05	39.6497
-664402.25	-1047829.813	-664184.063	-1047903.25	2.5588
-824242.78	-1071919.35	-824346.25	-1071995.96	2.6132
-675688.767	-1054501.648	-675849.46	-1054214.26	7.2732
-753071.696	-979898.12	-752431.017	-980746.742	14.2971
-788280.93	-990324.35	-788150.0	-990375.94	2.8345
-662627.63	-1025776.23	-662006.84	-1026065.79	9.2261
-742518.5	-1045924.19	-742522.57	-1045850.3	1.4853
-706247.82	-1004012.78	-706091.96	-1004485.88	5.5759
-789158.18	-1016222.98	-788774.22	-1016148.65	4.7926
-646565.498	-1077448.371	-646962.665	-1079051.72	28.0648
-747453.951	-1024023.395	-747371.97	-1023961.73	2.1253
-763141.96	-992584.68	-762936.56	-992381.36	5.7815
-754233.047	-1046633.889	-753444.92	-1047853.34	31.1838
-753600.19	-1041770.82	-753237.68	-1041867.54	2.8915
-754682.0	-993568.33	-756148.73	-993317.52	43.0181
-650316.67	-1066703.03	-651043.587	-1068475.414	21.9044
-882361.76	-1020912.45	-882376.558	-1020884.772	0.3577
-810692.36	-991756.35	-810760.28	-991750.83	0.9484
-646333.375	-1062376.067	-646349.547	-1062365.682	0.5741
-808214.44	-991501.83	-810681.831	-985609.893	93.0717
-810812.074	-1036876.588	-810276.99	-1036473.986	10.2954
-725654.097	-998847.16	-727322.78	-1001073.29	52.9948
-702593.435	-1089864.197	-702961.865	-1089131.717	53.4922
-742614.85	-1013335.24	-742265.16	-1013559.67	4.6391
-648320.15	-1058431.014	-648218.514	-1058462.339	2.1342
-746021.746	-1054033.324	-745964.069	-1053779.076	5.2472
-814348.83	-1031915.438	-815676.12	-1031636.57	20.9058
-725329.222	-978326.922	-724592.087	-974878.778	39.8594
-713680.036	-1033381.515	-714019.39	-1030869.42	32.8683
-746274.66	-993820.43	-745363.224	-990602.243	45.449
-733709.44	-1030190.23	-732856.34	-1029634.35	25.9967
-778139.229	-981927.018	-778150.952	-981922.887	0.3486
-767753.343	-1064569.401	-768216.533	-1064805.843	6.0984
-737520.29	-1046623.77	-737762.72	-1046569.09	5.0324
-766569.98	-1006757.01	-766470.27	-1008040.88	17.5874
-695047.376	-1044391.963	-694157.94	-1044358.01	9.9049
-730812.91	-1045592.62	-730655.43	-1045534.04	2.3638
-649184.804	-1019796.781	-649081.88	-1019866.94	2.5493
-792277.4	-1036604.21	-791434.04	-1034401.32	28.6539
